,ID,datetime,Day,Time,siteid,offerid,category,merchant,countrycode,browserid,devid,click
5550653,ID5zWr4Iz,19-01-2017 17:57,19,17,4691517,214347,12211,58163546,2,3,3,0
3682471,IDRvYAj57,20-01-2017 12:18,20,12,1794220,631376,1678,76522512,1,2,3,0
3222119,IDnRIYf1y,19-01-2017 16:39,19,16,8713549,726166,40339,43452411,2,3,2,0
2300188,IDQ6QSJZS,16-01-2017 08:44,16,8,882367,979370,74263,2050923,2,2,4,0
6774422,IDoPz3lne,16-01-2017 17:56,16,17,313662,989929,61208,91553313,6,2,4,0
5344379,ID9fdQ1SC,20-01-2017 15:01,20,15,7847894,871902,33287,1873447,6,3,3,0
1946372,IDdYy0hzG,19-01-2017 17:49,19,17,,631376,1678,76522512,1,7,4,0
2609992,IDH0Vke8Q,11-01-2017 08:24,11,8,6133466,583048,42227,79055697,2,7,2,0
9144939,IDSQabcc0,20-01-2017 14:55,20,14,3908270,382951,68947,54526992,2,3,1,0
8928512,IDMx27yXx,15-01-2017 12:14,15,12,3354425,64473,93286,91553313,1,3,1,0
2683912,IDsXKtBDK,20-01-2017 09:28,20,9,3297578,328298,40339,43452411,2,3,2,0
1966255,ID71KT8td,16-01-2017 11:56,16,11,9910751,646979,6906,99510044,1,1,2,0
3338982,IDUH33w6E,14-01-2017 01:28,14,1,1780645,473365,6906,99510044,1,2,4,0
2530405,IDjbOZPgm,11-01-2017 16:39,11,16,,534102,92902,555603,1,1,2,0
1163751,IDvmiau1O,12-01-2017 09:45,12,9,5695952,108252,8414,82291592,4,7,2,0
1862279,ID6omWdEp,12-01-2017 10:53,12,10,3945813,741493,9764,1189152,2,3,3,0
3454424,IDDWw1xzH,11-01-2017 19:50,11,19,,801932,45620,54630329,2,4,2,0
3450825,ID0yK6Ek3,18-01-2017 11:23,18,11,3182729,3210,55686,26391770,2,4,2,0
3950934,IDhjWD8d3,12-01-2017 09:56,12,9,4279302,689540,17714,29916445,2,3,1,0
8277386,IDI2Yyr5w,15-01-2017 09:28,15,9,5269774,447897,34670,41475976,2,3,2,0
5309786,IDmFLBvR5,14-01-2017 10:51,14,10,,378858,83717,27723861,6,2,3,0
843174,ID8TrpZFA,18-01-2017 16:01,18,16,5507531,887403,97863,21117437,6,7,2,0
1121946,IDePhdrMb,19-01-2017 14:20,19,14,941783,332242,40339,43452411,1,5,3,0
11278831,IDjdJBUPZ,13-01-2017 17:52,13,17,5968006,738311,40339,55358028,2,3,2,0
10236494,IDxl1ZgQp,16-01-2017 09:10,16,9,3273250,735833,42227,49384126,1,2,3,0
10428772,IDShhxVLD,13-01-2017 12:20,13,12,7371854,39489,20322,7864011,6,3,1,0
7333894,IDSAcRbRL,18-01-2017 13:17,18,13,1578751,562113,99178,6171136,2,3,2,0
9967826,ID7rhXFDa,13-01-2017 18:05,13,18,6181569,579205,54125,74213209,1,4,2,1
3895137,IDV0rhPxk,11-01-2017 18:18,11,18,3118956,228849,17714,74363610,4,3,1,0
8743021,ID4bGqOa6,20-01-2017 13:21,20,13,4031682,644309,37718,26391770,2,3,1,0
11275099,IDO7GGT78,18-01-2017 15:46,18,15,2127654,14060,53956,59651778,2,3,2,0
665765,IDjBaT62t,16-01-2017 08:05,16,8,368010,523330,41706,4000296,2,3,1,0
9141765,IDkymxvE3,16-01-2017 17:08,16,17,,918249,57860,4377339,6,3,1,0
9600797,IDsowpdPG,11-01-2017 10:34,11,10,3915645,513078,15912,54526992,1,3,3,0
2442005,IDynPHsXm,18-01-2017 11:18,18,11,9253128,445344,73248,7864011,2,3,1,0
4519324,IDJybvpgT,12-01-2017 07:34,12,7,2668153,255330,41706,16943535,2,7,2,0
10207066,IDqx82Fkp,16-01-2017 02:51,16,2,5631471,374857,36768,78406516,6,3,2,0
11358345,IDCAR1NLB,16-01-2017 10:03,16,10,6912579,461678,40050,24374189,1,3,2,0
489594,IDvvCCovO,12-01-2017 13:53,12,13,9564440,350526,6906,98830533,1,4,3,0
10513225,IDjCSJEvI,10-01-2017 16:49,10,16,679583,395757,73248,88843407,2,7,2,0
9376262,IDCOMl7Bu,17-01-2017 14:27,17,14,995619,381671,95113,65017662,5,4,2,0
10435264,IDBJibAW3,12-01-2017 12:39,12,12,3945813,185076,41706,74868704,1,3,1,0
543722,IDtCYHYLY,20-01-2017 14:44,20,14,2723114,228024,26849,30860214,2,3,1,0
6845553,IDDWYJ4qt,19-01-2017 15:43,19,15,3048096,512033,40339,1189152,2,3,1,0
2567105,IDMQyncyQ,17-01-2017 12:57,17,12,,310075,12052,31388981,2,2,4,0
8813297,ID1T79tQX,17-01-2017 16:47,17,16,3840474,384157,6906,99510044,4,2,4,0
7405944,IDr3dABIe,18-01-2017 17:32,18,17,196957,367199,42227,15961717,1,4,3,0
1517879,IDRMwtPOQ,18-01-2017 08:15,18,8,5249424,590041,80692,27723861,2,6,4,0
8579098,IDopiX06n,20-01-2017 16:19,20,16,6225790,937415,904,94350426,2,3,1,0
4278532,ID7NHVcCe,19-01-2017 07:56,19,7,510264,760055,70409,49384126,2,3,3,0
1674380,ID9oAzRDP,13-01-2017 09:02,13,9,1952363,272504,92704,87903766,2,3,1,0
11444554,ID19K5YRG,12-01-2017 21:23,12,21,2354988,422046,6906,98830533,2,1,1,1
633955,ID9LpIG6I,20-01-2017 16:36,20,16,5035823,328298,40339,43452411,3,2,4,0
11819140,IDTtjKe7o,13-01-2017 16:24,13,16,3013389,22102,92902,47079934,2,3,3,0
5030958,ID3PL4XdK,12-01-2017 13:22,12,13,6230882,592050,10345,47241726,1,2,4,0
6182423,IDoVrEYry,12-01-2017 09:19,12,9,,68770,43612,74868704,2,3,1,0
3121759,ID6gt54zp,10-01-2017 09:33,10,9,3681510,747996,43897,17990842,6,2,4,0
7510207,IDljP97zt,14-01-2017 12:14,14,12,1673456,885318,904,20301556,2,3,1,0
6751503,IDgLMXTf9,12-01-2017 15:36,12,15,,704957,49810,26391770,5,3,2,0
335524,IDfvR3gVd,16-01-2017 07:09,16,7,6142984,688262,40339,50706198,1,5,1,0
5715933,IDMHnEZmM,17-01-2017 12:05,17,12,3897992,875303,46450,47079934,2,3,3,0
3593840,IDb5FV83o,18-01-2017 15:40,18,15,,535031,30580,67147700,2,7,3,0
8979467,IDs3Pk1mc,20-01-2017 06:19,20,6,7417711,831363,64452,92640312,1,3,3,0
9843397,IDpQEGL38,15-01-2017 18:12,15,18,1324080,742895,8467,56546102,2,4,1,0
475,IDQRsz7az,19-01-2017 17:33,19,17,7576106,139007,21380,80720921,2,3,1,0
5467094,IDO2dqENS,15-01-2017 18:31,15,18,2358062,954294,20322,54526992,1,3,2,0
7279452,IDtAg0gmg,12-01-2017 17:21,12,17,6737364,854806,62949,77046603,5,2,4,0
6542518,IDYu0tlwW,20-01-2017 13:11,20,13,1794220,730701,40339,7122654,2,3,1,0
6781353,IDPK7MEH8,11-01-2017 07:54,11,7,9482895,457547,1069,7122654,1,2,4,0
515277,ID3KP46jw,18-01-2017 15:15,18,15,129369,243671,36768,79906734,2,4,2,0
889500,ID0wGkHdX,19-01-2017 03:07,19,3,8989571,564229,40339,43452411,5,1,1,0
1383788,IDAjSDwoH,14-01-2017 15:08,14,15,3069969,661586,80554,57977218,2,3,2,0
4696738,IDsBMQCSt,14-01-2017 09:30,14,9,5367777,359012,41640,2835657,2,4,4,0
5790457,IDznPPa6s,20-01-2017 17:28,20,17,4370788,528135,82877,38492160,1,2,4,0
524041,ID6o676GI,13-01-2017 17:06,13,17,1612802,764571,33638,13789995,1,1,1,0
2030809,IDSSawF8u,16-01-2017 16:02,16,16,,417079,15912,14334527,1,3,1,0
9723473,IDss9JzSp,19-01-2017 13:12,19,13,,123238,33949,48644561,4,1,1,1
10174618,IDyseLQPZ,17-01-2017 07:57,17,7,3589369,255360,93286,90093962,1,2,4,0
1980965,IDz33DoWB,13-01-2017 17:14,13,17,8713612,307953,25516,35888759,2,7,1,0
4414369,IDvr4bexF,16-01-2017 15:13,16,15,7814921,442287,12211,27723861,2,7,2,0
5316538,IDi8m6Die,17-01-2017 07:07,17,7,8946231,516554,27655,57977218,1,3,2,0
8514209,IDU7fviqn,11-01-2017 18:03,11,18,8130133,150244,64452,92640312,6,3,1,0
1363674,ID6TRkLHL,20-01-2017 12:28,20,12,1441612,156288,84144,47079934,5,2,4,0
4882861,IDnV2yAsk,12-01-2017 10:51,12,10,6113457,489446,41706,4000296,2,3,3,0
1174395,IDKC1GY7U,20-01-2017 16:36,20,16,6298008,232227,24658,27578501,2,3,2,0
1392783,IDSU71Cfb,16-01-2017 11:52,16,11,2817379,150901,40339,43526789,2,3,1,0
4578861,IDLlU2kCW,16-01-2017 14:33,16,14,8236564,893433,17714,27723861,2,3,2,0
3408563,IDmoK8E7Y,15-01-2017 18:07,15,18,4484014,305973,17714,94350426,2,3,1,0
3901399,IDwmbSKj5,16-01-2017 16:36,16,16,5929173,30084,835,67147700,1,1,1,0
8388313,IDsK69UjN,19-01-2017 08:14,19,8,1878248,432318,74711,30860214,1,3,2,0
254907,ID0uut5zN,18-01-2017 07:40,18,7,,727049,2053,36082259,2,3,1,0
11296178,ID0PjpiX1,17-01-2017 14:19,17,14,1346342,536911,59164,26391770,2,2,4,0
8972718,IDDkjVzYO,15-01-2017 10:23,15,10,,908863,54343,91873245,1,2,4,0
1388219,IDQ8zZZnG,12-01-2017 16:25,12,16,4046816,141717,68847,47079934,2,7,2,0
4650451,IDCYn4qjm,13-01-2017 17:00,13,17,3029509,811535,42227,79474990,2,3,1,0
7682978,IDPdqglt8,10-01-2017 16:15,10,16,8926999,92402,40339,7122654,2,7,2,0
8278155,IDANfKlLO,11-01-2017 04:25,11,4,7264122,770997,35046,31388981,1,3,1,0
444063,IDYI9UswJ,10-01-2017 14:54,10,14,7039056,534621,82877,33832190,2,2,4,0
10654033,ID9uN5jMo,13-01-2017 09:47,13,9,,950174,904,74363610,1,2,4,0
9867714,IDRaIBVNE,14-01-2017 12:33,14,12,6269110,106788,26966,74363610,2,4,2,0
6091375,IDWGPDztt,18-01-2017 13:02,18,13,522294,875036,70424,26391770,5,2,4,0
11057939,ID0t410VE,14-01-2017 13:50,14,13,6019895,120008,96184,93157824,2,2,4,0
5979332,IDWlALy5Z,11-01-2017 13:12,11,13,6295546,9219,80554,57977218,1,7,1,0
8811102,IDavskuC7,15-01-2017 02:34,15,2,2927397,567092,43897,69514806,4,4,3,0
5668509,IDLz8AZYK,12-01-2017 04:20,12,4,7450479,592505,904,2050923,5,4,2,1
10544891,IDWt3Atd3,14-01-2017 06:05,14,6,8821248,449070,92704,95441506,6,7,1,0
218149,IDHUW2MVV,14-01-2017 13:26,14,13,7573357,98300,12211,84522677,2,2,4,0
2092028,IDwn2lmBX,14-01-2017 14:33,14,14,,931959,34670,87807327,1,3,2,0
8845814,IDjO1fFJJ,10-01-2017 18:17,10,18,8839492,889866,48498,5716520,6,3,1,0
9906744,IDeyeZhBS,10-01-2017 10:46,10,10,2994345,4,904,74363610,2,2,4,0
5394699,IDmwGeyo1,16-01-2017 15:41,16,15,918844,136106,17714,27723861,1,1,1,0
888505,IDXxvakYF,15-01-2017 09:17,15,9,7813118,352731,41640,48615529,5,3,1,0
823431,IDmMNc0zA,19-01-2017 16:22,19,16,4605906,382869,40339,43452411,1,2,4,0
9794336,IDGvLWPhB,10-01-2017 11:33,10,11,,959779,6906,71165566,2,2,4,0
4270001,IDFwXM8UY,16-01-2017 12:05,16,12,3309496,246145,904,74363610,2,3,1,0
10144759,IDw4kCcnt,11-01-2017 06:12,11,6,7758037,420298,42227,18243870,2,2,4,0
3145773,IDvg5lKrM,15-01-2017 11:48,15,11,1466152,587319,80554,61940782,2,4,2,0
2485452,IDysXjSTq,11-01-2017 08:50,11,8,4000933,460668,12211,84522677,2,2,3,0
9911682,IDWGSCUlm,18-01-2017 16:18,18,16,9254114,956510,3037,62689217,1,3,1,0
8001401,IDxRrE7AT,13-01-2017 12:30,13,12,1458182,537120,15912,35888759,1,3,3,0
9272834,IDS44920K,12-01-2017 14:49,12,14,7074387,433342,89680,57517812,5,1,1,0
3606629,IDJEq8ywL,14-01-2017 13:40,14,13,6643295,653398,1678,83960204,2,2,4,0
1068946,IDIyhQfmD,12-01-2017 17:02,12,17,8192794,651410,34670,73017084,6,3,2,0
11104509,ID7V0EsHi,12-01-2017 14:11,12,14,3720950,831248,85860,82291592,5,2,4,0
5051720,IDeYhdwUo,13-01-2017 06:43,13,6,4983938,195103,72276,86084476,1,2,4,0
11014502,IDw5nlRRB,15-01-2017 07:52,15,7,1212387,403176,93286,27723861,5,2,4,0
5876181,IDoKL7y3w,13-01-2017 07:24,13,7,2337324,770241,68947,55358028,6,3,2,0
1419119,ID5atkrUT,14-01-2017 08:52,14,8,7962464,66865,61341,26391770,2,3,1,0
11762305,IDO5QTWC3,13-01-2017 14:29,13,14,7171718,371424,5602,72451969,2,3,2,0
102417,IDsB4qeuT,17-01-2017 16:08,17,16,7875055,694784,98552,17990842,5,3,2,0
2931461,IDyNdH6TK,15-01-2017 10:58,15,10,9014494,673046,99178,87807327,1,2,4,0
2827657,IDAPVVzgK,11-01-2017 18:07,11,18,,687327,54125,555603,2,7,3,0
9429352,IDLyrwviN,17-01-2017 15:57,17,15,2400613,426973,82877,96206255,5,1,1,0
11541001,IDwp4qxzy,18-01-2017 09:23,18,9,5028548,377131,13412,77318092,2,3,1,0
6617472,IDRi2ZJG5,15-01-2017 09:29,15,9,2721762,40493,17714,74363610,1,3,1,0
6492859,IDxL63bX0,16-01-2017 08:28,16,8,1950289,215034,92704,54526992,1,3,3,0
7768154,IDa6RLkz2,20-01-2017 06:34,20,6,5045682,197133,55686,17488931,2,2,4,0
10989921,ID2YSSvjb,20-01-2017 10:18,20,10,8737840,184336,89522,27578501,2,2,4,0
12033720,ID0Pggv0d,19-01-2017 16:59,19,16,7440490,394263,93286,90093962,6,2,4,0
4279191,IDB4zsxPI,14-01-2017 16:17,14,16,3766067,895251,73248,83960204,6,2,4,0
1570779,IDbO6lQWz,18-01-2017 12:06,18,12,6713456,651053,42227,43770446,2,3,2,0
4687317,IDTr8JSH8,12-01-2017 17:38,12,17,9295917,799581,12211,87903766,2,3,2,0
9466296,IDaJmzdLm,17-01-2017 11:37,17,11,2496842,65952,9764,58163546,2,2,4,0
4883111,IDEUj8oor,12-01-2017 17:08,12,17,2107515,660363,34670,1569330,5,3,1,0
10758812,ID3fI89LG,16-01-2017 10:41,16,10,9688010,270270,6906,99510044,1,2,4,0
11182043,IDQi0CumY,17-01-2017 09:52,17,9,4379735,517617,25085,91553313,2,3,1,0
10724406,IDRkdbWrM,14-01-2017 19:06,14,19,,190369,74017,74213209,3,1,1,1
3060463,IDom9b1jx,14-01-2017 13:55,14,13,2044847,142293,68575,27723861,2,2,4,0
5763631,IDfPllT8P,13-01-2017 14:53,13,14,1860680,98961,11837,79474990,2,3,2,0
1013933,IDegDIIOA,10-01-2017 13:40,10,13,7666651,678854,29183,49777864,2,3,3,0
3799901,ID2N1sXaE,14-01-2017 15:16,14,15,8188563,62440,11837,90276693,5,2,4,0
1467658,IDlcct8E7,14-01-2017 12:56,14,12,1687044,597232,80800,27723861,2,3,1,0
1380974,IDRSGW0C5,19-01-2017 07:11,19,7,8821167,806271,87732,555603,2,7,4,0
962422,ID5UgDgeA,16-01-2017 15:35,16,15,9568662,702201,68947,30860214,1,7,1,0
11044913,IDw4gVbvh,14-01-2017 15:04,14,15,896626,215772,66786,74363610,3,3,2,0
6766408,IDYy6Z1Cz,11-01-2017 08:53,11,8,4800985,427176,60316,26391770,5,3,2,0
6986507,IDC45x7LW,10-01-2017 15:19,10,15,4714191,21308,42227,49384126,1,3,1,0
8380815,IDyp6ezwL,13-01-2017 17:17,13,17,2322380,359352,34670,78365183,4,3,1,0
5715499,IDPSn3s3j,12-01-2017 12:59,12,12,,349439,45620,31388981,2,2,4,0
5278407,IDScl5ZyS,20-01-2017 17:01,20,17,9080966,968221,42227,96823930,2,7,2,0
6479051,IDQ2s8jYk,15-01-2017 17:56,15,17,1813701,332242,40339,43452411,2,2,4,0
10102720,IDEbVO9aR,17-01-2017 20:16,17,20,7933843,794259,40339,7122654,3,1,1,1
6190024,IDemCLX57,18-01-2017 12:31,18,12,,609141,82877,38492160,2,2,4,0
5288138,IDZMVjt6M,15-01-2017 18:32,15,18,,783599,11837,88843407,1,3,1,0
10077254,IDybiYfR8,11-01-2017 10:52,11,10,8407860,874513,40339,49384126,6,3,1,0
5847781,IDByUQZOV,14-01-2017 03:06,14,3,9023848,7029,62809,29916445,1,3,3,0
10629777,IDHEBuH7K,19-01-2017 16:30,19,16,8000971,678537,904,26391770,2,3,1,0
3965668,IDtSiC6Ib,12-01-2017 12:53,12,12,2131962,624643,9764,50595884,5,3,1,0
11123129,IDFYZobwK,16-01-2017 12:39,16,12,2328626,56913,42227,95013373,1,2,4,0
3674059,IDcrX059h,10-01-2017 15:27,10,15,2385580,606077,29183,42914671,1,2,4,0
2507153,IDsyFexUU,16-01-2017 13:26,16,13,4105078,262611,46450,54630329,6,3,2,0
531462,IDwvaQwrG,12-01-2017 18:44,12,18,3068911,381571,6906,99510044,2,2,4,0
5886454,IDg1AoNtX,16-01-2017 17:55,16,17,,115600,62416,37135965,1,3,3,0
6011768,ID1xZm0ey,14-01-2017 14:48,14,14,3811536,806856,97103,13742268,3,7,1,0
581510,ID9hTZHhQ,10-01-2017 14:56,10,14,1044181,464766,33638,62834288,1,4,4,0
5880443,ID6TJHE1t,12-01-2017 12:25,12,12,1619568,526386,29183,42914671,2,3,1,0
11787384,IDi8uFVyq,20-01-2017 17:45,20,17,897101,689740,45620,31388981,2,3,1,0
12081287,IDRAezxcD,14-01-2017 15:39,14,15,6549428,821788,1678,99251404,1,2,3,0
3308600,IDDQvUEWC,11-01-2017 08:35,11,8,8243857,83276,95113,65017662,5,2,4,0
5257354,IDdQGnTuz,16-01-2017 12:38,16,12,8386020,446730,46365,91553313,4,2,4,0
11062404,IDkzo9Jh0,14-01-2017 09:46,14,9,7786885,355610,12211,50595884,1,2,4,0
10757530,IDOBx6oZ8,17-01-2017 15:49,17,15,3903165,605226,42227,32738053,5,3,2,0
5225845,IDBEqYxEP,14-01-2017 13:33,14,13,3472935,844819,11837,36529598,2,3,1,0
1484499,IDFTL0zMI,10-01-2017 18:39,10,18,7385989,620692,67817,41631117,2,7,2,0
4385330,IDeVLmBIJ,14-01-2017 12:15,14,12,7755650,755981,17714,61682792,5,2,3,0
2114791,IDo9UWNMG,17-01-2017 05:56,17,5,6590847,153159,41706,4000296,2,2,4,0
2223252,IDfToEDvT,19-01-2017 10:32,19,10,3209879,539130,41640,74868704,5,2,4,0
4388025,IDMUm961T,13-01-2017 08:41,13,8,4607434,239421,6906,99510044,6,4,4,0
11990301,IDx2jDlHh,20-01-2017 14:11,20,14,6725686,86500,50088,57977218,4,3,1,0
7731963,IDGuBA3DM,20-01-2017 16:40,20,16,1250439,680037,29183,42914671,4,3,1,0
5298917,IDV6rOOk0,20-01-2017 14:34,20,14,1711610,331905,5602,48425572,2,2,4,0
7591596,IDRarStuy,15-01-2017 12:34,15,12,846230,31768,33287,43770446,2,3,3,0
623010,IDIusxuRs,12-01-2017 09:03,12,9,3273250,719525,42227,18243870,1,1,3,0
3123860,IDpSi1AlM,15-01-2017 15:18,15,15,3429462,957613,96184,93157824,2,3,1,0
598843,ID2ZptX40,11-01-2017 02:06,11,2,5796404,374311,97863,56008048,2,2,4,0
9301753,IDJ8T5D9x,11-01-2017 13:42,11,13,3428619,284471,93188,7122654,2,3,2,0
2628105,IDhWNC3gq,20-01-2017 16:36,20,16,8733657,359502,14960,47079934,6,2,3,0
5739126,IDyQBBkEY,14-01-2017 07:36,14,7,98480,300691,1678,76900293,1,3,1,0
9991067,IDwOXHVyh,16-01-2017 07:28,16,7,1278379,18588,34670,58604466,1,2,4,0
1167347,IDKqA0d6V,13-01-2017 17:41,13,17,,610207,6747,3151081,1,2,4,0
10104874,IDIUqVu5Q,15-01-2017 10:05,15,10,270438,554407,17714,74363610,2,2,4,0
7280082,IDdGzVrGs,14-01-2017 15:02,14,15,6383253,349036,95113,65017662,1,2,4,0
10260524,IDCxQWxRI,16-01-2017 17:55,16,17,7879930,114069,80319,555603,5,6,3,0
2452391,IDrhaQssc,12-01-2017 17:29,12,17,,932933,80554,7122654,6,3,2,0
8768834,IDD1SU1mY,12-01-2017 11:05,12,11,8358661,754075,3037,55358028,5,7,4,0
2434619,IDPu9sc0E,10-01-2017 11:38,10,11,,475820,82877,56008048,2,3,2,0
1923480,IDp34B4YZ,16-01-2017 10:06,16,10,7333418,991132,97863,87807327,4,4,2,0
4162211,IDGJCtQaC,16-01-2017 14:08,16,14,9093752,685183,7126,53807073,2,2,4,0
1501524,IDe5UWRe0,20-01-2017 10:21,20,10,9344959,603433,42227,18243870,1,2,4,0
3489297,IDsIgjdCD,10-01-2017 10:30,10,10,,218252,54916,30860214,2,2,4,0
7497092,IDlZruvyC,11-01-2017 18:38,11,18,6463157,861373,25491,15328654,4,3,3,0
5947568,IDKxOpnFm,14-01-2017 09:18,14,9,,583860,67419,49384126,6,4,3,0
10226303,IDDGXSmQp,13-01-2017 12:11,13,12,7420078,579924,5602,72451969,1,2,4,0
9942505,IDN58jjyI,18-01-2017 10:27,18,10,3130702,937952,40339,37135965,5,3,2,0
11364346,IDWSqcSob,20-01-2017 17:31,20,17,2359019,591206,97863,61392274,2,3,3,0
6156996,IDYEo5QPI,19-01-2017 16:11,19,16,2543174,49166,1678,78625569,1,1,1,0
1357806,IDPXi9pJP,14-01-2017 14:37,14,14,1138181,683301,42227,1189152,5,3,2,0
11631332,IDrCkm64D,14-01-2017 16:17,14,16,6854812,344098,10345,81621696,2,2,4,0
4452194,IDIeJfmC3,16-01-2017 11:20,16,11,6212556,85966,76239,7122654,1,2,4,0
2182723,IDAOfvXl9,16-01-2017 11:26,16,11,4499273,180155,74263,2050923,1,7,2,0
9328149,IDXShjdok,20-01-2017 15:14,20,15,8867888,579881,68947,7864011,1,3,3,0
1287770,IDNLSdhxR,13-01-2017 17:47,13,17,1199396,305182,12211,58163546,2,3,2,0
4096171,IDrsVJbED,16-01-2017 13:23,16,13,1870166,624831,48498,55358028,1,3,3,0
1054452,IDejxvHXi,17-01-2017 05:31,17,5,4122478,894849,17714,2050923,2,4,1,0
9541370,IDy1g8Be1,17-01-2017 14:04,17,14,883585,441677,80554,7122654,2,3,2,0
5670805,IDblLcfoX,12-01-2017 12:48,12,12,4523700,344378,835,27723861,1,1,1,0
10670579,IDsRfxYbB,19-01-2017 12:33,19,12,1370425,726166,40339,43452411,2,3,2,0
6678822,IDDw3ZcnO,15-01-2017 18:04,15,18,1655480,89414,5602,26461535,2,2,4,0
9939659,IDmYrneNw,15-01-2017 18:54,15,18,1215329,605212,5602,72451969,2,3,1,0
3658784,IDiZW27MG,14-01-2017 16:53,14,16,8740021,476869,42227,43770446,2,3,2,0
9781250,IDC3xfhpg,20-01-2017 17:38,20,17,7280700,905698,98552,51854755,2,7,4,0
2658259,ID2flEH3i,19-01-2017 05:20,19,5,9311064,378800,89522,27578501,2,3,1,0
7744597,IDDtZj4Bm,13-01-2017 09:11,13,9,4962018,788692,62949,30860214,2,7,1,0
2813902,IDydhgQ0a,12-01-2017 19:32,12,19,2143107,805521,11987,20301556,4,4,2,1
6594611,ID4nAjK8H,16-01-2017 06:12,16,6,9320653,234399,33638,67290861,1,1,1,0
3262015,IDOtqi4xK,20-01-2017 16:12,20,16,2789405,80774,55686,62201833,2,1,1,0
5143858,ID2GumzBz,16-01-2017 13:19,16,13,3994550,205419,26962,77896159,1,1,3,0
5507087,IDQKH4t1s,15-01-2017 10:20,15,10,6284129,332242,40339,43452411,2,2,4,0
10252845,IDrZnELI0,13-01-2017 10:41,13,10,5968006,129857,50088,56546102,5,2,4,0
1248016,IDDlovDex,14-01-2017 08:03,14,8,4652816,652672,20665,74363610,3,2,4,0
1241117,IDfULW84x,11-01-2017 08:57,11,8,6326965,522576,21407,37229898,1,1,2,0
3450258,ID1csoT3N,10-01-2017 18:31,10,18,4820459,712076,93286,9434818,2,2,4,0
5643524,ID0OPDfI4,16-01-2017 15:56,16,15,3291168,340105,80554,7122654,2,3,1,0
10074191,IDZ57B590,13-01-2017 15:04,13,15,126795,397821,12052,39507200,1,2,4,0
9808818,IDEBpdTTj,16-01-2017 13:52,16,13,3914470,976212,82396,15961717,1,1,1,0
5846140,IDbk8vjxR,14-01-2017 03:04,14,3,2244520,90483,904,74363610,1,2,4,0
8125966,ID328JuLC,18-01-2017 17:51,18,17,9186060,638394,76239,7122654,5,3,1,0
278415,IDixMunjt,11-01-2017 17:29,11,17,9035513,703180,21407,9434818,6,3,1,0
2323936,ID4FwAvXM,16-01-2017 08:39,16,8,2681270,79772,80554,57977218,1,3,1,0
10579542,IDFjUEXwa,20-01-2017 14:00,20,14,328345,336200,11837,37135965,2,3,2,0
2617179,IDG9JzGkU,13-01-2017 13:35,13,13,9751414,949393,61341,26391770,3,4,2,1
4389443,IDfkm1eGv,16-01-2017 08:59,16,8,5767431,688001,11837,88843407,2,7,1,0
1036589,IDORdWzX6,15-01-2017 07:08,15,7,8517613,761296,25491,50595884,4,7,2,0
4269594,IDMzspzwv,16-01-2017 16:48,16,16,1060747,905635,41706,4000296,1,3,2,0
7169371,IDpCL2ZYZ,20-01-2017 17:15,20,17,8195511,62684,5602,72451969,6,1,1,0
9178114,IDsuWHGyB,10-01-2017 17:41,10,17,1980023,279022,6906,98830533,5,2,3,0
2282928,IDsMdy99E,20-01-2017 15:13,20,15,7483326,459214,95113,65017662,1,2,4,0
2188307,IDynAOqOj,16-01-2017 15:41,16,15,5014822,797315,1678,78733447,1,2,3,0
1916304,IDlHaFLz6,20-01-2017 13:31,20,13,4863685,863222,84228,74868704,5,2,4,0
3297849,ID7J5aYEu,13-01-2017 10:31,13,10,4800985,799960,80554,74868704,2,2,4,0
8197316,IDd4AkBkJ,16-01-2017 11:31,16,11,,876871,40339,43452411,2,4,3,0
8282193,IDevQTAi9,15-01-2017 15:26,15,15,2771205,773442,30580,67147700,5,3,1,0
11191391,IDJzpA9NA,13-01-2017 02:29,13,2,7829344,798599,23576,99595716,1,3,3,0
5049788,IDKlRRKYr,20-01-2017 15:32,20,15,4282067,757514,54343,3638268,2,2,4,0
10220959,IDfX6sVi7,12-01-2017 10:47,12,10,6014656,960934,5602,89912524,4,3,2,0
7530820,ID7uBVdA3,14-01-2017 16:42,14,16,3964219,24194,17714,74363610,2,3,1,0
2015172,ID5OSLO20,10-01-2017 12:05,10,12,588029,88702,5602,60774669,2,3,1,0
8548090,IDVOuvsaV,15-01-2017 15:38,15,15,809608,115402,40339,43452411,2,3,3,0
6212853,IDLe1Ud3p,13-01-2017 15:50,13,15,161413,257835,31195,28553354,4,4,1,0
4872753,ID4KfbfjL,12-01-2017 12:13,12,12,1466152,635634,87895,61940782,6,3,1,0
7531906,ID44ocxZS,18-01-2017 17:52,18,17,5926741,868555,64452,49228948,1,3,1,0
332751,IDYeWZxht,11-01-2017 08:28,11,8,8281623,4268,6906,99510044,6,3,1,0
794542,ID2MS9Zsl,19-01-2017 09:35,19,9,3410821,374128,12052,17581428,4,1,1,1
6166984,IDEsCe0bM,11-01-2017 16:38,11,16,8675536,216647,31365,20301556,2,3,1,0
10864619,IDkUGzN9e,18-01-2017 17:04,18,17,9303527,610060,74711,54526992,1,2,4,0
3302879,IDUEr0Dp7,17-01-2017 12:29,17,12,8436374,648006,6906,99510044,5,2,3,0
12016668,IDNBHXeR5,20-01-2017 11:15,20,11,3196942,421222,835,2050923,2,3,2,0
6411421,ID9MxOa9L,20-01-2017 17:09,20,17,2367170,160575,73248,57977218,2,2,4,0
