,ID,datetime,Day,Time,siteid,offerid,category,merchant,countrycode,browserid,devid,click
183953,IDqVrGPKd,2017-01-20 16:54:03,20,16,5378246,976850,8467,30860214,1,3,2,0
2402875,IDuddIIKP,2017-01-20 12:27:37,20,12,5840424,182344,64452,24853566,2,3,1,0
2687109,IDEILNok1,2017-01-12 11:51:33,12,11,5876245,372400,42227,43770446,2,2,4,0
8974200,IDZGzTYx4,2017-01-20 08:03:22,20,8,9016004,630026,10345,72161006,6,7,1,0
10352843,ID9Gp57t9,2017-01-12 16:29:18,12,16,9938638,933527,48498,93157824,1,2,4,0
1764828,IDAfh8PTw,2017-01-17 13:13:47,17,13,4319128,38216,14345,67290861,1,2,4,0
8063116,IDgvXTrUn,2017-01-13 15:07:07,13,15,6182946,546534,34670,46997962,3,3,1,0
2933676,IDDRaVpAl,2017-01-15 03:51:19,15,3,5343449,197307,904,58604466,2,7,4,0
7957476,IDSo1QG9c,2017-01-10 18:43:34,10,18,5253242,534621,82877,33832190,2,3,1,0
6768809,ID9dLd0m3,2017-01-11 11:56:17,11,11,3801308,38322,904,74363610,1,3,1,0
1865397,ID5s8EyVD,2017-01-17 05:17:19,17,5,,423482,13388,83644272,2,2,4,0
11881068,IDdSjcGKf,2017-01-18 09:22:24,18,9,2958686,834527,12052,39507200,1,2,4,0
1851899,IDedvFTkA,2017-01-12 15:36:36,12,15,7464179,789516,42227,90276693,2,5,1,0
6570626,IDjLHxzzM,2017-01-14 12:12:00,14,12,6960789,726574,6906,71165566,2,2,4,0
4416448,IDHRRrdWj,2017-01-20 16:10:26,20,16,3047312,59382,25516,43770446,2,2,4,0
9533826,IDcLV4DKp,2017-01-20 10:30:17,20,10,7769915,359588,40339,43452411,2,4,2,0
858205,IDbud0WTL,2017-01-15 09:48:37,15,9,1043601,397352,45620,90174279,1,4,1,0
9608342,IDhT6M8ya,2017-01-10 09:24:48,10,9,1993415,308325,42227,43770446,2,2,4,0
11472971,IDZyYKMYC,2017-01-11 17:52:33,11,17,1564145,352304,33638,62834288,6,2,3,0
5260472,IDEmGvumy,2017-01-14 10:25:04,14,10,5519190,21807,41706,62834288,1,3,1,0
4217179,IDUqnx4KT,2017-01-13 11:49:27,13,11,9969209,224724,43897,46512126,3,2,4,0
326993,IDn7fSFYI,2017-01-13 10:02:39,13,10,2466856,597342,92704,54526992,1,4,2,0
2682497,IDKaVOs6O,2017-01-20 07:19:38,20,7,4836001,74488,23576,64615852,4,2,4,0
1793019,IDdzd5heR,2017-01-17 09:37:43,17,9,3321963,361543,42227,49384126,2,3,1,0
2698604,IDH25Q9GZ,2017-01-13 07:48:00,13,7,4850977,653634,6906,99510044,3,3,1,0
3158606,IDYjw9D0B,2017-01-19 13:02:54,19,13,2132325,580414,71441,7122654,1,1,1,0
8614918,IDWSIvC3v,2017-01-18 11:21:54,18,11,5082271,64449,904,26391770,5,3,1,0
5453494,IDDue03KR,2017-01-13 14:31:24,13,14,4443921,514546,1678,82291592,2,1,1,0
9496139,IDhcU0WTk,2017-01-19 17:22:01,19,17,799170,458127,33287,17488931,2,3,1,0
7432826,ID1Wwidb5,2017-01-13 17:42:09,13,17,5448508,896519,5602,72451969,5,2,4,0
1071835,IDm25nh6K,2017-01-11 14:18:12,11,14,4746488,51004,46450,47079934,4,3,1,1
3913847,IDtyd4t2A,2017-01-20 07:45:48,20,7,7340342,307875,33287,94930037,3,1,3,0
1718056,IDbzB7V44,2017-01-10 15:07:17,10,15,5233953,592806,97863,3156697,4,3,1,0
5073969,ID63bqN2D,2017-01-11 15:07:32,11,15,8946231,619963,49810,13742268,6,3,1,0
2948641,IDQd1mFZy,2017-01-12 04:57:56,12,4,7352661,68770,43612,74868704,2,2,4,0
3726562,IDzfVlxqf,2017-01-14 10:55:39,14,10,,261190,71531,26391770,5,3,2,0
5200839,IDiPpNFGi,2017-01-12 10:12:03,12,10,4091219,612062,45620,31388981,2,2,4,0
1984677,IDKl2K7Bb,2017-01-14 14:56:13,14,14,3298470,450310,48498,57977218,3,4,1,0
213976,IDBIydUWb,2017-01-12 10:14:11,12,10,84947,425989,87732,78406516,3,3,3,0
7731375,IDkZ89FJO,2017-01-16 10:41:19,16,10,2118314,719205,92902,555603,3,3,2,0
11925164,IDrFg6Jfm,2017-01-13 13:08:52,13,13,6663826,166034,11987,16340250,1,1,2,0
11764223,IDVYZwky1,2017-01-12 23:56:52,12,23,9787879,901997,17714,26391770,4,1,1,1
9200479,IDL21YQCa,2017-01-20 08:58:43,20,8,7067348,175697,1678,24515862,2,4,2,0
5733965,IDi9kzlKI,2017-01-10 16:13:22,10,16,1993415,239123,42227,96823930,2,7,2,0
4857363,IDwIqtsyl,2017-01-18 05:49:48,18,5,6730785,32183,40339,43452411,2,3,1,0
6065993,IDO6TDJDR,2017-01-17 16:28:52,17,16,3637757,718290,17714,2050923,1,3,2,0
2207450,IDHS4z0pj,2017-01-10 11:12:33,10,11,5570128,492323,57029,2050923,2,4,1,0
7814770,IDHN2VqbT,2017-01-20 10:21:59,20,10,3713971,162925,82877,48615529,6,3,1,0
10365497,ID37wD6KZ,2017-01-14 16:28:22,14,16,2097138,500469,82877,36994522,2,3,1,0
7528457,IDyO3vZQ5,2017-01-17 17:11:15,17,17,,561549,62416,47941469,2,1,3,0
1812250,IDkpvvj2C,2017-01-11 09:13:17,11,9,2538760,575016,42227,21153737,2,2,4,0
1374569,IDvbWIf4g,2017-01-12 15:50:30,12,15,4400774,488698,12052,54630329,1,2,4,0
3525490,ID6zTzjMZ,2017-01-15 13:43:31,15,13,2980991,314635,79668,9556126,4,6,4,0
9150537,IDtRZ91jy,2017-01-19 09:48:45,19,9,2863588,592594,12211,17990842,6,2,4,0
8628765,IDmBXzvk8,2017-01-20 12:32:06,20,12,9732114,87972,11837,44110614,5,3,1,0
772860,IDa4ii7sb,2017-01-15 09:08:50,15,9,9564440,388555,5602,60774669,2,3,2,0
9171871,IDqpOApeM,2017-01-12 06:12:51,12,6,3298470,819570,42227,49384126,3,3,1,0
4750827,ID4AZknid,2017-01-17 13:18:34,17,13,5465333,202304,12211,8730209,4,5,1,0
1812143,IDcyyd8hQ,2017-01-16 12:58:08,16,12,4570121,103249,40339,43452411,2,3,1,0
3225426,IDo67OHYB,2017-01-14 15:32:15,14,15,179024,148384,17118,1143033,3,3,2,0
11439708,IDmg29x3H,2017-01-13 09:52:02,13,9,4567539,608879,82877,38492160,2,4,4,0
8172916,ID6uUjk5Z,2017-01-20 09:37:15,20,9,9463219,938951,3037,4237811,1,2,4,0
1478521,IDCc6KfS2,2017-01-20 06:05:00,20,6,8896401,837023,6906,99510044,2,1,1,0
10883345,ID5pl7WA4,2017-01-16 12:15:46,16,12,,831397,97863,87807327,2,3,2,0
1889243,IDhlAXhzv,2017-01-13 16:16:00,13,16,8422905,898893,68947,44110614,2,3,1,0
3734699,IDbsPywg6,2017-01-16 02:24:05,16,2,5536739,367712,35368,74868704,2,3,2,0
2637924,IDnHz2P8T,2017-01-18 12:56:00,18,12,6282503,761269,6906,99510044,2,3,2,0
4230786,IDluj7XrS,2017-01-16 12:47:38,16,12,4583865,338503,33287,46997962,2,6,3,0
8645341,IDTNX6GJK,2017-01-15 13:58:20,15,13,9382364,910164,1678,14334527,2,3,1,0
10387523,IDW9peluA,2017-01-14 15:59:07,14,15,7483326,458877,48498,55358028,3,3,2,0
1834042,IDqo2jQuV,2017-01-12 16:45:00,12,16,,592048,10345,33683592,2,3,1,0
4434173,IDNedCPrU,2017-01-12 05:43:23,12,5,6149494,997841,95113,65017662,2,3,3,0
2091018,IDrCoL8gH,2017-01-11 20:29:03,11,20,1372703,937045,33638,78406516,4,4,2,1
1410494,IDGJLn9Ow,2017-01-18 11:58:29,18,11,4782754,514883,26962,77896159,4,2,4,0
5334732,IDpCPb4E8,2017-01-12 17:43:30,12,17,1718185,224307,33287,9434818,3,2,4,0
6430335,IDmLw6lA1,2017-01-14 14:28:11,14,14,2339104,278306,12052,39507200,4,4,2,1
5294843,IDl1boRPO,2017-01-14 12:30:52,14,12,2419921,939574,11837,8837581,2,7,4,0
11276685,IDz3JdKZW,2017-01-13 12:51:47,13,12,,66906,73248,43770446,2,2,3,0
8919391,IDJGslZ4b,2017-01-10 09:24:55,10,9,2670568,718074,5602,80653536,4,3,3,0
11613952,IDw1k7cs5,2017-01-16 15:32:00,16,15,8317395,965240,17714,27723861,1,3,1,0
4333471,ID4xxuM4P,2017-01-14 14:21:58,14,14,572811,521100,21407,36529598,2,2,4,0
4361283,IDnNHgw1u,2017-01-12 15:35:32,12,15,9181068,989721,12211,58163546,1,7,4,0
7020891,IDjv3EyBJ,2017-01-13 17:27:00,13,17,1542124,710307,40339,43452411,1,3,3,0
4222399,IDXUGYoCs,2017-01-17 11:15:09,17,11,7417711,647294,30580,67147700,3,3,1,0
2753823,IDZtmnm1c,2017-01-19 05:54:13,19,5,8067155,777357,6906,99510044,2,7,3,0
5560740,IDq6YIJTq,2017-01-20 05:58:58,20,5,8896401,67480,33638,555603,2,3,2,0
10716173,IDt8DeaZy,2017-01-19 17:58:44,19,17,9676741,949068,10345,64511164,2,1,1,0
7458440,IDVQby0nN,2017-01-17 09:26:31,17,9,2505958,845837,904,94350426,1,2,4,0
5423793,IDojj1Z5t,2017-01-13 13:11:15,13,13,9538039,586734,45620,54630329,1,2,3,0
8033672,IDmpHC2nM,2017-01-17 12:18:16,17,12,2978313,463837,34810,29122334,6,2,4,0
2750776,IDhR3XwEH,2017-01-11 02:09:36,11,2,5796404,463787,33033,67290861,1,2,4,0
6866987,IDKDttLdJ,2017-01-13 10:55:07,13,10,3447718,729196,42227,49384126,1,3,1,0
4894433,IDEHoJRQz,2017-01-14 14:38:17,14,14,230700,63668,42227,30860214,2,2,4,0
4389372,IDHOecyfO,2017-01-15 10:09:40,15,10,3207564,507517,42227,79055697,1,3,1,0
4275150,IDfm475vQ,2017-01-19 02:39:27,19,2,5160344,976057,29183,42914671,3,1,1,1
1063677,IDFEfgsmO,2017-01-12 15:27:40,12,15,1588017,322793,20322,56546102,2,4,3,0
7644587,IDqSNRpuw,2017-01-17 09:03:08,17,9,9352284,729145,73248,61940782,6,1,1,0
9819837,IDe5RSEiV,2017-01-18 02:56:49,18,2,8234213,612138,20665,26391770,1,5,3,0
2413401,IDoOUXOVU,2017-01-14 09:59:49,14,9,4720945,619588,6906,99510044,2,7,4,0
10829288,ID69G380z,2017-01-14 14:07:15,14,14,2915622,638469,35046,31388981,2,4,1,0
2507130,IDHUvHMe3,2017-01-14 13:24:47,14,13,,699693,81229,98166279,4,3,3,0
6254808,IDcNouS5P,2017-01-12 15:12:49,12,15,3704040,659520,68947,32912111,2,4,2,0
4829611,IDaOcTtSw,2017-01-20 13:24:01,20,13,862933,197970,82877,78406516,1,3,2,0
11013303,IDxFjDifQ,2017-01-19 15:38:23,19,15,120442,826464,8467,7864011,1,3,2,0
10031197,IDf4R8LAu,2017-01-16 13:25:03,16,13,,973491,73362,67274540,1,3,2,0
8481349,ID51GTBrN,2017-01-20 11:23:53,20,11,8946231,602225,80554,57977218,2,3,1,0
10961752,IDxjp2VhI,2017-01-14 15:41:05,14,15,,844539,95113,16622107,5,3,1,0
2052358,IDcls5V8e,2017-01-19 02:40:00,19,2,1340011,461539,904,58604466,2,4,2,0
8355420,IDLINFrYO,2017-01-10 17:15:50,10,17,805569,208806,33949,37135965,2,2,4,0
4422073,IDSmZvDum,2017-01-16 14:27:33,16,14,7739615,541200,73248,83960204,1,3,2,0
4827735,IDDIgtGIV,2017-01-19 12:06:15,19,12,3245492,473115,11837,15961717,1,3,2,0
7190735,IDcxuGPDf,2017-01-14 11:46:15,14,11,2278655,828663,97863,87807327,1,3,1,0
7157830,IDMQ5sNwF,2017-01-18 11:30:47,18,11,,658346,904,16340250,2,4,2,0
5038441,IDmPfLK7S,2017-01-13 11:01:50,13,11,9754501,726776,40339,7864011,3,4,2,1
1369459,ID2WRVUnO,2017-01-17 07:33:45,17,7,2326383,22554,33638,74868704,2,2,4,0
12064566,ID4GZSJlL,2017-01-10 21:37:03,10,21,8492544,276172,41706,96631444,4,4,2,1
7967425,IDnH6Nopl,2017-01-14 14:50:45,14,14,2392070,484362,97863,3156697,2,3,1,0
1497255,IDE0tGzIm,2017-01-18 09:07:44,18,9,4068173,833014,6906,99510044,2,1,1,0
7290491,IDH9mFBuu,2017-01-20 12:05:15,20,12,8608754,513220,72276,20116446,2,1,2,0
3945688,IDueGVzuu,2017-01-20 13:52:15,20,13,209380,479528,33287,66240359,1,2,4,0
473446,IDWs1YRNQ,2017-01-12 13:30:38,12,13,6148112,68426,74017,29916445,1,7,2,0
7189504,IDou8ssUN,2017-01-18 07:23:27,18,7,2942206,652318,33287,9434818,3,3,2,0
10645094,IDxUcHwtc,2017-01-20 16:12:11,20,16,7157769,778423,92704,95441506,5,2,4,0
10524953,IDmA05pLM,2017-01-20 08:57:27,20,8,342326,786383,12211,50595884,2,3,1,0
8063932,IDT2eVQ8C,2017-01-11 19:52:49,11,19,8463900,691635,82877,38492160,2,2,4,0
1019244,IDVOhA386,2017-01-18 08:34:54,18,8,9883958,122337,68947,7864011,2,3,2,0
11705022,IDMk53qgy,2017-01-14 06:05:09,14,6,8316101,254168,6747,57517812,2,2,4,0
4620782,IDMr01wuS,2017-01-18 17:55:12,18,17,4024474,371895,36768,22577334,1,3,3,0
5886322,IDzjwVKBQ,2017-01-11 11:51:31,11,11,718985,759492,2053,63492765,6,3,2,0
2319002,ID0JMvvXP,2017-01-12 16:07:00,12,16,607972,485193,45620,31388981,2,3,1,0
3485022,IDqSFueO9,2017-01-18 08:42:01,18,8,2447586,715565,80554,61940782,5,3,1,0
9972210,IDiJvGaYl,2017-01-16 16:03:31,16,16,2275131,561301,72160,82291592,2,7,4,0
4586839,IDnVOhuic,2017-01-12 15:10:00,12,15,1307112,114155,14345,47079934,2,1,1,0
11814102,IDJPKKIFs,2017-01-17 17:57:38,17,17,7076372,764302,97863,87807327,6,4,2,0
4181100,ID70UEjZm,2017-01-14 14:30:56,14,14,5264088,486066,37055,81968512,2,2,4,0
581808,IDkA3Suck,2017-01-12 17:25:52,12,17,226872,910164,1678,14334527,1,1,2,0
8806625,IDQe3kuPO,2017-01-12 14:06:00,12,14,3891243,228578,9764,90276693,2,2,4,0
3209963,IDFpXoAko,2017-01-18 05:08:31,18,5,6436291,7029,62809,29916445,2,3,1,0
8121440,IDbWAMUEV,2017-01-16 09:24:01,16,9,8814345,591996,5602,72451969,1,3,2,0
25917,IDRFhIUBV,2017-01-17 10:59:23,17,10,7562202,649944,21407,59584425,2,4,1,0
7258879,IDwR5PWnt,2017-01-18 16:53:18,18,16,94726,972028,6436,91553313,2,3,1,0
5044362,IDsaxwyCo,2017-01-13 05:15:04,13,5,5197490,191336,42227,37229898,2,3,1,0
7527303,ID1TIAKd8,2017-01-16 16:51:58,16,16,8010239,432242,15124,99558603,1,3,1,0
4163160,IDIzssdbn,2017-01-15 17:51:20,15,17,1231968,469984,73248,83960204,1,3,2,0
4880182,IDlcwt8WW,2017-01-13 12:36:47,13,12,9238739,692376,54343,71193712,2,2,4,0
777881,IDmdkEjlT,2017-01-12 17:31:19,12,17,9302913,46077,6906,98830533,2,3,1,0
4478744,IDupbPKo3,2017-01-13 12:05:54,13,12,9970124,103249,40339,43452411,1,4,2,0
1989234,IDom4aDNg,2017-01-12 10:26:09,12,10,5752362,430072,93146,41657856,5,2,4,0
11923399,IDQZvJSqh,2017-01-16 11:41:13,16,11,4651587,200285,6906,99510044,2,6,4,0
11935268,IDkRUM8QR,2017-01-14 15:56:20,14,15,3130705,244707,8414,20301556,2,3,2,0
6911405,IDRJv5v7T,2017-01-13 10:34:35,13,10,6365234,175619,6906,99510044,1,2,4,0
7934827,IDYSrWiCo,2017-01-15 18:40:40,15,18,9951658,176572,19388,18243870,2,7,2,0
11420463,ID57em9XZ,2017-01-14 09:08:25,14,9,3400293,883466,40339,43452411,1,3,2,0
9054263,IDVzY74Ko,2017-01-16 11:26:09,16,11,244980,231756,42227,18243870,6,3,2,0
4947663,IDyGQSK5g,2017-01-10 09:19:06,10,9,487468,627817,25085,61940782,2,3,1,0
10445118,IDnUAuue9,2017-01-16 17:52:26,16,17,6107521,865146,68947,7864011,1,3,2,0
8722785,IDa9a1B2C,2017-01-13 09:31:20,13,9,,87785,54916,7864011,2,3,3,0
6588337,IDt54W8gV,2017-01-12 12:46:27,12,12,8647025,946903,63392,82291592,2,3,1,0
824212,IDKkMUN0c,2017-01-15 09:26:54,15,9,,795486,96184,93157824,1,2,4,0
5318654,IDYlIQoRK,2017-01-11 11:54:11,11,11,8625457,883466,40339,43452411,2,2,3,0
8804692,IDONYmGgv,2017-01-11 14:19:16,11,14,1276827,56984,8414,26391770,2,3,2,0
11621255,IDvuRYdFZ,2017-01-18 16:29:49,18,16,826684,6301,61302,26391770,4,3,3,0
2317464,IDlFiPOYM,2017-01-20 10:41:46,20,10,5374938,240143,42227,79474990,2,2,4,0
441903,IDEdnodgc,2017-01-16 17:40:19,16,17,1686418,7029,62809,29916445,1,3,1,0
2990420,IDOJ3eu3K,2017-01-16 14:52:11,16,14,4190361,640735,12052,39507200,3,3,3,0
4430419,ID5a93tBz,2017-01-18 15:54:57,18,15,446414,245457,43897,7122654,2,3,1,0
309566,IDZ5kNEit,2017-01-19 20:27:24,19,20,648335,246205,41640,58604466,2,2,4,0
5561424,IDwy7gHMO,2017-01-14 14:06:57,14,14,,249250,89522,76532649,2,2,4,0
6199610,IDVX3rFZ2,2017-01-20 17:35:37,20,17,,745740,86652,70239921,2,2,4,0
6630407,IDMJQRHAc,2017-01-10 17:41:33,10,17,4618918,434739,1678,20301556,2,1,1,0
7290600,ID4dH9tcr,2017-01-19 11:52:37,19,11,8394410,914951,24888,17488931,1,3,2,0
4731929,IDGOorQd0,2017-01-12 17:03:01,12,17,,346539,93286,18243870,2,1,1,0
6047048,IDk7P2hZC,2017-01-16 15:16:50,16,15,5979476,299920,33949,37135965,2,3,1,0
9885701,IDswbjBp2,2017-01-11 07:02:54,11,7,9688010,494549,33287,46997962,3,3,1,0
2526037,ID9ZoArfp,2017-01-16 14:13:28,16,14,523252,772942,1678,29916445,2,3,1,0
11469555,IDFq8MjFv,2017-01-13 12:56:40,13,12,5969045,99464,82877,38492160,1,4,2,0
4766286,IDCjqpkoe,2017-01-11 15:58:13,11,15,6002400,34036,54343,71193712,1,1,1,0
6390013,IDOMjqwD6,2017-01-20 11:23:25,20,11,3498275,329371,8467,21153737,4,2,4,0
238558,IDmKZ1z1W,2017-01-17 07:28:30,17,7,,275694,84987,29624796,6,2,4,0
3446146,IDcRFIHsZ,2017-01-15 09:20:46,15,9,2339104,502985,40050,81826544,2,3,1,0
2187189,IDwqYnoYy,2017-01-17 12:33:11,17,12,3690068,609185,74263,2050923,5,3,3,0
951594,IDoXmpmqG,2017-01-14 06:10:23,14,6,7779623,953893,92902,555603,4,5,3,0
5174779,IDog7wWdd,2017-01-13 12:57:33,13,12,4548987,817497,80692,7122654,5,2,4,0
756530,IDFIUsXuR,2017-01-17 10:46:54,17,10,9261331,716070,6906,99510044,3,4,4,0
11038673,IDqgFt7CD,2017-01-12 17:37:59,12,17,8827017,348467,1678,73017084,2,3,3,0
6598333,IDbC0IJQm,2017-01-11 14:46:56,11,14,,477378,53956,46997962,2,2,4,0
1621429,IDCybJab4,2017-01-19 13:15:35,19,13,7508228,404893,76239,86289887,1,3,1,0
9764911,IDKz7fkxg,2017-01-12 07:36:19,12,7,7870211,981719,24888,81758577,1,2,4,0
7379276,IDJBrf8Hq,2017-01-14 13:42:25,14,13,880459,988391,33287,2518327,1,2,4,0
1421472,IDAlC4MH9,2017-01-12 15:06:09,12,15,1304489,725128,80319,1185845,2,2,4,0
32618,IDzyihzHU,2017-01-15 11:54:07,15,11,8281623,207127,25491,79474990,2,1,3,0
6231034,IDT2ZBgnB,2017-01-11 18:58:28,11,18,7715918,830426,12211,29916445,2,2,4,0
2436368,IDgpv9v5c,2017-01-17 14:50:00,17,14,623838,625640,53956,52437512,2,3,1,0
11086744,IDW8A3eO0,2017-01-17 15:50:10,17,15,7300553,70337,22023,48644561,5,7,4,0
5625563,IDzYSD1oN,2017-01-13 11:30:56,13,11,6915557,606065,42227,7864011,5,3,1,0
8741335,IDJozRYH7,2017-01-19 16:05:15,19,16,1402501,229343,15124,99558603,5,1,3,0
636300,IDYRzbZ9F,2017-01-20 10:22:18,20,10,9847024,467715,48498,7864011,2,2,4,0
5691645,IDVEVKkYa,2017-01-20 09:37:35,20,9,469884,81943,95113,65017662,2,3,1,0
367608,IDDP7C2W2,2017-01-12 04:05:02,12,4,3526761,500366,96184,64322853,2,3,1,0
2252997,IDg3OKIvK,2017-01-13 14:54:05,13,14,4449900,890860,48498,55358028,2,4,2,0
7885442,IDdSIR2sb,2017-01-14 10:49:13,14,10,1587580,933319,35046,31388981,1,3,3,0
6566841,ID8w1pGVk,2017-01-13 16:06:13,13,16,6689629,372978,45620,54630329,6,3,3,0
7275393,IDwz9D2ff,2017-01-19 15:44:17,19,15,2153071,305432,41706,47811578,6,6,4,0
3078244,IDggE9skU,2017-01-14 14:49:15,14,14,5708064,563435,21407,37236044,2,3,1,0
644030,IDJQsy6uL,2017-01-10 09:48:24,10,9,8330014,389851,92704,93157824,4,4,3,1
4799754,IDz4KaY1Z,2017-01-14 14:40:40,14,14,4714248,404802,82877,38492160,2,4,3,0
9555434,IDvH4b4Pt,2017-01-18 14:35:47,18,14,9024588,876871,40339,43452411,1,2,4,0
3685795,IDMHm7pvX,2017-01-17 09:39:21,17,9,2659732,80463,1678,76464134,2,3,1,0
9052943,IDM67aPJ5,2017-01-10 17:53:22,10,17,5496860,310106,15191,20301556,2,4,2,0
7216527,IDW6ExanV,2017-01-20 08:23:21,20,8,4138064,374827,23576,7122654,1,3,2,0
9186344,IDYZqxOpZ,2017-01-16 11:38:20,16,11,8289767,801076,34670,41475976,1,2,3,0
6620869,IDfuoDe9c,2017-01-13 13:33:47,13,13,5952619,61563,50088,57977218,1,7,1,0
5765835,IDNOwkqPf,2017-01-17 13:03:31,17,13,2342470,900443,55686,555603,2,2,4,0
10243826,IDeASzAWV,2017-01-17 08:00:52,17,8,596387,631376,1678,76522512,1,3,1,0
7142691,IDp1GOKfM,2017-01-14 12:55:11,14,12,6699526,741463,42227,79055697,2,2,4,0
4681725,ID60L22xM,2017-01-12 09:51:17,12,9,4627441,260570,92704,95441506,2,3,1,0
8539706,IDsvZVZT2,2017-01-12 20:20:42,12,20,8187718,957342,904,26391770,1,4,1,0
2608911,IDnmwgVue,2017-01-10 18:06:19,10,18,275388,183779,76239,7122654,2,2,4,0
4628503,IDxCUOBI4,2017-01-11 19:17:46,11,19,180536,692350,72276,52437512,5,3,2,0
10365082,IDySh81DJ,2017-01-19 17:14:57,19,17,5585827,402565,9946,7122654,2,2,4,0
4282011,IDY36ME8z,2017-01-18 17:36:58,18,17,7334119,451158,70424,26391770,6,2,4,0
11575319,IDdmaKEfS,2017-01-15 10:22:12,15,10,4812028,345955,97863,36994522,1,3,1,0
11228644,IDWitvHet,2017-01-12 17:40:25,12,17,8585442,121634,6906,99510044,6,3,1,0
5011003,ID3SqGl3q,2017-01-19 04:14:00,19,4,1950009,877378,48498,555603,6,3,2,0
7872579,IDm9he4mg,2017-01-11 12:47:11,11,12,9876407,762116,40339,37135965,1,3,1,0
8043370,ID5HxJy3n,2017-01-10 09:42:44,10,9,8324966,384475,11837,49384126,2,3,1,0
3081605,IDVXXJHtW,2017-01-12 04:50:23,12,4,,911833,904,20301556,2,3,2,0
4778578,IDisyY4su,2017-01-14 12:24:09,14,12,,956737,97863,62665948,1,3,2,0
5411253,IDm93r1IK,2017-01-11 10:47:21,11,10,,624361,73248,61940782,2,3,2,0
10045610,IDHruCGuw,2017-01-16 11:40:25,16,11,2307489,313582,45620,31388981,2,3,2,0
10638863,IDcXOFxrB,2017-01-17 15:06:32,17,15,9339574,486703,98552,17990842,5,4,3,0
7162751,IDdZ3vYAa,2017-01-12 13:05:51,12,13,3945813,844359,54125,27723861,2,4,4,0
10515613,IDw3ljX1v,2017-01-12 08:53:13,12,8,8888752,116255,1678,76464134,2,2,4,0
14246,IDDPNumOP,2017-01-11 11:04:33,11,11,8407860,863547,25491,74868704,3,2,4,0
7342828,IDiXphuHF,2017-01-13 06:52:40,13,6,8896401,244230,33638,29916445,1,2,4,0
10893148,ID06qvgCh,2017-01-15 11:06:48,15,11,6578136,315181,62416,37135965,6,2,4,0
7099130,IDrmB8zH5,2017-01-11 15:04:55,11,15,3098183,823103,34670,83909736,1,3,2,0
10927396,IDKDi1pxe,2017-01-13 11:37:44,13,11,3767246,876556,97863,61392274,2,4,2,0
11350758,ID4phU4ue,2017-01-11 18:28:39,11,18,9802572,260569,43897,46512126,1,3,2,0
3536105,IDySunVZa,2017-01-11 19:51:53,11,19,2864756,856471,37815,95185333,5,2,3,0
7416760,IDx5l4jLI,2017-01-15 14:58:33,15,14,9138375,937594,48498,26929326,1,4,2,0
1504965,IDHH5vdOb,2017-01-16 13:35:38,16,13,7150022,623318,14345,555603,5,4,4,0
1828507,IDD7q0Yi6,2017-01-15 10:50:19,15,10,1043601,158136,2053,29916445,2,2,4,0
6078652,IDrT4D5j8,2017-01-18 17:56:16,18,17,6479889,586660,80554,7122654,5,7,2,0
10878886,ID1kHIWum,2017-01-10 11:04:15,10,11,3943561,144300,5602,81621696,3,4,2,1
8845024,IDNKih4by,2017-01-15 12:39:20,15,12,7286174,795261,20665,29916445,1,3,2,0
9301885,IDUleF4Xh,2017-01-10 11:01:25,10,11,2035700,697424,2053,27723861,3,4,4,0
5059250,IDovkeXrh,2017-01-11 19:40:35,11,19,2003479,240416,80319,15961717,2,3,1,0
11072204,IDevtHwAG,2017-01-15 12:31:32,15,12,7688132,483117,33287,46997962,2,3,1,0
7355689,IDlt86Dbc,2017-01-11 23:42:17,11,23,9796512,987522,17714,29916445,6,4,2,1
9099836,IDYp6uoPC,2017-01-17 08:55:00,17,8,,932318,68947,42581480,6,3,3,0
889238,IDPWlUL9A,2017-01-19 17:45:52,19,17,1915888,243871,97863,36994522,2,1,1,0
1295329,IDOWuPrnD,2017-01-13 10:35:34,13,10,9233007,225262,34670,10280896,3,3,2,0
7590958,ID7ic6ras,2017-01-20 04:56:55,20,4,,4081,84974,74868704,2,3,1,0
3473403,ID24PdSJ1,2017-01-14 12:02:09,14,12,7214677,798249,42227,1436904,3,4,2,1
3136890,IDxctcPUn,2017-01-17 12:12:28,17,12,,187954,33949,48644561,1,1,2,0
6968147,IDVMMzoUE,2017-01-20 11:51:30,20,11,5906762,666550,45620,31388981,1,2,4,0
3543378,IDcbHtLwK,2017-01-19 11:00:06,19,11,9461308,375663,6906,99510044,2,2,3,0
7460452,IDWjlEheL,2017-01-14 14:40:05,14,14,,137569,77521,20301556,2,2,4,0
10489842,IDzCcPXyY,2017-01-11 16:19:55,11,16,6313991,360168,17714,74363610,5,4,3,0
6613302,ID65DiDxP,2017-01-12 17:28:27,12,17,5872883,103586,1678,95400336,2,1,1,0
2462375,IDTfskh8f,2017-01-12 18:19:53,12,18,4387243,103249,40339,43452411,2,1,1,0
5556775,IDSP63Hap,2017-01-11 07:31:54,11,7,98480,721411,46510,26391770,1,2,4,0
9102811,IDL5QlXxw,2017-01-15 12:08:39,15,12,8484305,398087,6906,99510044,6,2,4,0
6677164,IDrwDKLWI,2017-01-10 17:56:43,10,17,3558766,663963,41706,4000296,1,3,3,0
2864352,IDYNOCuCj,2017-01-20 09:40:35,20,9,7415389,449067,6906,99510044,3,4,2,1
11918580,IDYWSr3pq,2017-01-11 09:05:48,11,9,9613595,400247,41640,74363610,3,2,4,0
